date,bitcoin_price,bitcoin_market_cap,bitcoin_volume,ethereum_price,ethereum_market_cap,ethereum_volume
2024-03-09,68480.0,,9005.50992187,3913.55,,62180.56431897
2024-03-10,69032.12,,12163.05713369,3881.96,,84572.21007878
2024-03-11,72110.98,,32332.72583229,4066.21,,189041.07032596
2024-03-12,71475.93,,29420.19277654,3980.34,,174639.81824993
2024-03-13,73135.04,,21455.92195688,4007.7,,133886.82772964
2024-03-14,71364.58,,34226.602618,3880.45,,190612.34558486
2024-03-15,69506.88,,40195.84231178,3742.95,,252124.79920745
2024-03-16,65254.22,,16532.825303,3520.1,,116692.68177422
2024-03-17,68343.64,,12631.85084112,3641.02,,109583.54224228
2024-03-18,67613.04,,20057.37580028,3520.66,,119847.05230624
2024-03-19,61906.27,,40111.97553957,3156.97,,257986.0718834
2024-03-20,67858.8,,38590.78345488,3516.68,,324768.03382929
2024-03-21,65484.7,,18523.96247162,3491.78,,148636.00452543
2024-03-22,63814.56,,17807.65930238,3337.41,,163488.1093582
2024-03-23,63998.86,,7395.08270425,3330.05,,94959.72106776
2024-03-24,67204.93,,6535.8276512,3454.67,,60606.08564157
2024-03-25,69890.28,,22228.13803338,3591.02,,119411.57116768
2024-03-26,69992.4,,15697.73440865,3587.67,,97999.11894572
2024-03-27,69435.96,,18703.73738295,3499.56,,113287.84057127
2024-03-28,70801.18,,15224.17928189,3561.1,,82506.6359203
2024-03-29,69903.75,,7365.03204354,3511.08,,60142.83951755
2024-03-30,69626.87,,3262.62331859,3507.51,,49286.0694304
2024-03-31,71288.9,,4424.66955382,3645.48,,53825.13202391
2024-04-01,69681.82,,13916.60016523,3505.85,,97053.82915967
2024-04-02,65464.14,,23496.58634089,3279.64,,148814.96574824
2024-04-03,65987.92,,14506.55934744,3312.43,,99323.0886667
2024-04-04,68525.23,,18624.08140025,3329.39,,108312.21150232
2024-04-05,67856.51,,15515.82134206,3319.26,,82464.50869563
2024-04-06,68919.89,,3985.44167764,3352.66,,35789.96297357
2024-04-07,69350.34,,5766.41938443,3453.67,,40642.58459362
2024-04-08,71622.53,,16648.69284289,3694.56,,117580.32397415
2024-04-09,69117.01,,15143.52341376,3504.58,,104295.66540925
2024-04-10,70634.04,,16655.987797,3546.0,,83472.76785832
2024-04-11,70020.73,,11001.16448135,3503.06,,73843.06830002
2024-04-12,67148.61,,23509.75554216,3239.31,,158974.418562
2024-04-13,64024.77,,27548.47240557,3011.39,,241260.34609045
2024-04-14,65777.05,,21604.05147827,3158.06,,160742.93293593
2024-04-15,63452.18,,21672.73701332,3103.13,,129021.87609399
2024-04-16,63814.94,,17710.28213211,3085.25,,117411.00495166
2024-04-17,61279.36,,21812.15297865,2984.98,,122585.77561348
2024-04-18,63513.85,,15249.84211445,3065.82,,91513.42190694
2024-04-19,63848.37,,22838.07934159,3057.93,,126465.06248187
2024-04-20,64968.87,,5157.40726514,3157.01,,42703.49658553
2024-04-21,64952.92,,4487.48723219,3148.1,,34111.84839622
2024-04-22,66859.17,,10977.05178637,3201.46,,70530.52584425
2024-04-23,66414.16,,8840.16749844,3219.49,,69940.4136472
2024-04-24,64255.78,,15083.5524347,3138.91,,88784.32655222
2024-04-25,64484.44,,13256.29877715,3155.36,,95350.39968519
2024-04-26,63742.39,,10151.96247701,3130.0,,69330.93637665
2024-04-27,63422.0,,5312.16741262,3253.04,,65631.20199995
2024-04-28,63108.94,,4415.96831554,3262.6,,66716.10732189
2024-04-29,63844.85,,10712.13554316,3215.53,,85704.21545809
2024-04-30,60622.1,,21106.65540758,3011.4,,122376.47890903
2024-05-01,58265.59,,26611.9312734,2968.12,,148775.73927121
2024-05-02,59071.89,,13593.00905888,2986.32,,74253.44635959
2024-05-03,62913.03,,15954.29032707,3103.27,,82328.62907159
2024-05-04,63902.88,,6414.57464352,3117.41,,37445.2105609
2024-05-05,64023.45,,4474.5195919,3136.95,,38526.42777835
2024-05-06,63162.24,,11241.77217344,3062.69,,79596.65949657
2024-05-07,62315.76,,8994.93773002,3005.78,,62108.80446702
2024-05-08,61169.53,,7486.42596849,2972.82,,52553.55510881
2024-05-09,63073.57,,8360.0553824,3035.92,,56610.30197974
2024-05-10,60787.47,,11511.12990976,2909.43,,79016.14737388
2024-05-11,60814.63,,2338.06810837,2911.75,,26841.15468691
2024-05-12,61453.02,,2694.97577935,2927.75,,23851.53354001
2024-05-13,62932.37,,9170.80865115,2950.21,,81949.54698641
2024-05-14,61539.84,,13456.61307634,2880.4,,84843.49382255
2024-05-15,66244.69,,21821.38858725,3033.2,,102425.75517286
2024-05-16,65252.18,,12012.70197182,2945.11,,79847.19015756
2024-05-17,67046.33,,11710.00723895,3093.39,,80378.06214215
2024-05-18,66923.87,,3880.58113972,3123.99,,35887.59340775
2024-05-19,66261.62,,3565.11346165,3070.9,,36279.72976482
2024-05-20,71432.17,,20415.88691709,3661.52,,280881.20562155
2024-05-21,70142.84,,16102.06132545,3789.37,,253191.48042776
2024-05-22,69109.93,,10889.10300904,3735.99,,152993.45828385
2024-05-23,67940.45,,14340.27843589,3780.83,,309961.25314343
2024-05-24,68547.8,,10374.95988085,3726.89,,112184.8378011
2024-05-25,69289.67,,2501.11901959,3749.06,,33301.97878165
2024-05-26,68473.72,,2037.67329089,3823.83,,57883.65812154
2024-05-27,69368.72,,5384.62278063,3890.72,,71151.44619506
2024-05-28,68321.98,,11975.93086328,3839.98,,100613.04720901
2024-05-29,67569.45,,8970.02059069,3762.11,,108846.32940744
2024-05-30,68338.58,,11841.26381893,3746.74,,96742.8620579
2024-05-31,67472.41,,10690.85876224,3758.44,,83743.90660225
2024-06-01,67719.29,,1949.57008052,3812.48,,33739.89750423
2024-06-02,67735.52,,2997.15241527,3778.88,,44725.20926266
2024-06-03,68791.0,,11884.90882705,3766.09,,66419.59243831
2024-06-04,70542.32,,18042.19396496,3810.29,,57771.03645715
2024-06-05,71121.11,,10123.1802918,3866.57,,67943.79281961
2024-06-06,70773.64,,7716.5079994,3812.09,,53756.6117727
2024-06-07,69324.53,,13768.98185265,3676.35,,110370.11489481
2024-06-08,69304.05,,2631.94610412,3680.84,,28751.32754441
2024-06-09,69637.87,,1826.03995531,3706.27,,19656.41005708
2024-06-10,69497.73,,6088.40363232,3665.86,,43724.86169828
2024-06-11,67316.53,,17354.68915468,3497.31,,137575.16363517
2024-06-12,68248.6,,17140.01139413,3559.14,,98483.84286884
2024-06-13,66738.85,,11916.13211129,3467.65,,108846.17560996
2024-06-14,66004.39,,11520.15791899,3479.53,,102617.12125958
2024-06-15,66192.0,,2004.1421548,3566.69,,56700.50673905
2024-06-16,66628.75,,2118.65163435,3622.1,,44147.59671264
2024-06-17,66481.81,,14487.64060903,3509.55,,111781.88622712
2024-06-18,65152.8,,15937.73176483,3482.06,,129044.70825538
2024-06-19,64943.79,,4958.38361329,3559.14,,103693.89596402
2024-06-20,64840.88,,9346.70807899,3510.73,,108383.66568546
2024-06-21,64120.28,,9816.79599936,3517.19,,103321.37276566
2024-06-22,64235.01,,2324.21500373,3494.09,,30077.22258147
2024-06-23,63171.43,,2054.79092364,3418.42,,43942.98809967
2024-06-24,60263.0,,21418.04594647,3350.59,,171526.13894959
2024-06-25,61789.71,,15201.5824773,3393.6,,105747.82411729
2024-06-26,60816.68,,11392.79835017,3369.31,,82891.50854776
2024-06-27,61615.39,,10530.35898848,3445.58,,76984.49380219
2024-06-28,60313.35,,11381.0258738,3373.62,,102502.65124597
2024-06-29,60885.67,,3199.03650127,3373.26,,24185.37815898
2024-06-30,62668.26,,4263.22924826,3432.37,,33619.80014887
2024-07-01,62830.13,,12326.70696465,3438.59,,61636.24032048
2024-07-02,62040.22,,10688.64132628,3416.17,,43494.06793371
2024-07-03,60145.01,,12066.71677065,3291.73,,87308.24050746
2024-07-04,57042.14,,17969.35692426,3058.89,,128764.42789612
2024-07-05,56639.43,,28052.41501655,2981.74,,246354.98758317
2024-07-06,58244.75,,6449.32501293,3067.39,,53153.51902767
2024-07-07,55854.09,,5320.91645368,2930.78,,43012.58338564
2024-07-08,56699.43,,19043.04861272,3018.48,,142216.07981425
2024-07-09,58047.86,,11757.76025902,3066.51,,59915.93941771
2024-07-10,57712.59,,11619.63229345,3100.3,,67608.08879775
2024-07-11,57340.77,,11433.53379518,3099.29,,77797.90457066
2024-07-12,57909.03,,10516.60400149,3135.05,,49238.51060916
2024-07-13,59224.58,,4255.10545721,3176.71,,26046.02798174
2024-07-14,60808.42,,6132.37403058,3246.38,,38866.26158568
2024-07-15,64757.16,,20601.73387957,3485.87,,110069.74915363
2024-07-16,65088.99,,14691.92002303,3446.67,,90433.49001457
2024-07-17,64085.81,,10647.79709095,3387.45,,69258.00394095
2024-07-18,63982.86,,7637.52760383,3425.58,,62188.79112524
2024-07-19,66707.61,,15163.05745737,3505.75,,82780.35096942
2024-07-20,67163.83,,4671.38885135,3519.06,,29367.4769642
2024-07-21,68181.28,,6027.86201344,3536.2,,41195.37901679
2024-07-22,67558.22,,11844.79119584,3441.1,,55522.37465033
2024-07-23,65939.24,,10791.03782177,3482.9,,134627.15575407
2024-07-24,65366.4,,7702.25551129,3334.99,,108661.70978004
2024-07-25,65795.42,,10452.25571747,3174.3,,201536.44580506
2024-07-26,67924.08,,9315.20918753,3274.95,,88789.0006109
2024-07-27,67899.41,,10233.62198513,3249.25,,55872.3354621
2024-07-28,68244.3,,3505.5483691,3269.98,,30497.48961316
2024-07-29,66771.45,,13641.48475825,3317.55,,111549.61997732
2024-07-30,66169.68,,8733.57157991,3278.27,,86408.39509467
2024-07-31,64609.62,,8986.37529253,3231.81,,87723.99196968
2024-08-01,65288.18,,15636.72205775,3200.54,,115192.55494313
2024-08-02,61418.06,,15390.00963957,2985.84,,124022.20884018
2024-08-03,60674.93,,8019.39450918,2901.72,,77878.90239055
2024-08-04,58130.95,,10319.01091658,2688.31,,110939.31000409
2024-08-05,54029.12,,59125.78926672,2420.37,,750156.04400364
2024-08-06,56048.08,,16897.67519536,2462.52,,240973.21880433
2024-08-07,55148.1,,13971.5151871,2343.66,,212737.26981056
2024-08-08,61705.58,,20623.04985861,2683.59,,223682.42122768
2024-08-09,60862.13,,11569.80744379,2599.94,,119799.43778503
2024-08-10,60935.02,,3157.63609699,2610.69,,32933.24488872
2024-08-11,58722.49,,5229.37008498,2555.58,,54293.38934167
2024-08-12,59358.78,,12183.92944247,2723.0,,117387.83172402
2024-08-13,60603.19,,10879.76363828,2703.49,,87846.22008954
2024-08-14,58690.62,,12938.61473824,2661.67,,127821.69398089
2024-08-15,57543.61,,14506.63316989,2570.5,,112161.44239141
2024-08-16,58888.99,,11930.21788221,2593.75,,73034.64702326
2024-08-17,59497.49,,2787.56355634,2614.64,,16028.49990746
2024-08-18,58437.9,,4325.64817169,2612.68,,43718.56501864
2024-08-19,59452.67,,8539.29378706,2637.15,,54465.58022979
2024-08-20,59017.59,,11062.05279919,2573.04,,83115.06804761
2024-08-21,61163.28,,13380.11101719,2631.14,,68713.01543658
2024-08-22,60383.29,,9608.6955368,2623.3,,45949.34305893
2024-08-23,64086.72,,17852.77117167,2764.73,,97692.03219144
2024-08-24,64179.63,,5020.91676004,2769.0,,52952.63243867
2024-08-25,64251.93,,4012.30764642,2747.57,,28841.52308192
2024-08-26,62840.0,,10741.96651081,2680.77,,60514.38739416
2024-08-27,59439.64,,14195.89496578,2458.22,,110269.50067621
2024-08-28,59045.88,,10001.12169866,2528.51,,115962.75554378
2024-08-29,59364.47,,10933.22040343,2527.71,,78636.42412331
2024-08-30,59112.77,,9382.9124508,2525.74,,85657.73143674
2024-08-31,58968.37,,1368.21775121,2512.62,,14398.21727088
2024-09-01,57299.0,,4411.05388122,2425.9,,40597.47657667
2024-09-02,59139.83,,4318.6544603,2537.81,,52519.15338901
2024-09-03,57468.84,,8264.44971184,2424.18,,59281.30494802
2024-09-04,57971.0,,13715.96171494,2450.46,,112229.09718802
2024-09-05,56156.82,,12281.57828747,2367.8,,73779.98448771
2024-09-06,53950.01,,18495.45064356,2224.46,,158686.218366
2024-09-07,54156.33,,3284.57722628,2272.88,,48605.25284293
2024-09-08,54881.11,,3684.86816392,2297.47,,48917.56725194
2024-09-09,57053.9,,10203.03329517,2360.1,,91965.44801791
2024-09-10,57645.59,,6433.21371111,2388.26,,63305.03364559
2024-09-11,57352.79,,11678.94297124,2340.54,,83110.11059986
2024-09-12,58137.54,,10175.62390483,2361.63,,67554.09932317
2024-09-13,60543.35,,11935.95544754,2440.96,,84983.24145206
2024-09-14,60012.35,,3147.39019631,2418.19,,29335.9983637
2024-09-15,59122.33,,3975.3568185,2316.37,,48995.2967581
2024-09-16,58208.75,,7654.10991835,2295.21,,83080.821853
2024-09-17,60312.6,,11701.89074715,2342.1,,87006.28326236
2024-09-18,61769.18,,11471.50683029,2374.59,,95717.21636064
2024-09-19,62960.14,,15075.86835522,2465.84,,110765.46794849
2024-09-20,63210.69,,10636.1082809,2562.02,,95098.81621245
2024-09-21,63362.74,,1960.85712028,2613.16,,45981.75244353
2024-09-22,63577.66,,2882.2341982,2580.92,,40733.97945098
2024-09-23,63338.87,,7014.74459935,2646.72,,103739.53519625
2024-09-24,64272.93,,8933.46473574,2653.31,,101399.56360844
2024-09-25,63130.89,,5909.09510453,2579.25,,75241.26087497
2024-09-26,65177.21,,12789.85035505,2632.53,,76698.05571684
2024-09-27,65789.0,,9529.0168808,2695.37,,100248.85127199
2024-09-28,65858.99,,2755.22680581,2675.79,,24386.06817246
2024-09-29,65600.01,,2721.35197741,2657.89,,27101.55183847
2024-09-30,63301.25,,10629.74147917,2601.27,,73292.74710664
2024-10-01,60790.0,,15970.80295516,2447.55,,155891.69082296
2024-10-02,60631.37,,8764.03050337,2363.76,,91854.68404245
2024-10-03,60744.99,,7834.55718072,2349.97,,75055.04033974
2024-10-04,62090.71,,7884.21831808,2414.43,,63427.16619712
2024-10-05,62051.29,,1783.56564961,2414.51,,17445.77099774
2024-10-06,62810.86,,2086.21821773,2439.84,,17368.14003888
2024-10-07,62200.28,,10707.1500015,2421.68,,73870.56676745
2024-10-08,62122.02,,6566.33034742,2439.48,,60536.06425091
2024-10-09,60578.28,,7582.36723494,2368.66,,69323.07080214
2024-10-10,60279.53,,10462.57962276,2384.32,,87146.39549393
2024-10-11,62518.75,,11454.9900534,2438.77,,79629.60253014
2024-10-12,63187.47,,3943.90648994,2475.79,,26831.83205704
2024-10-13,62845.3,,2257.61460657,2467.67,,28115.6827349
2024-10-14,66065.65,,13638.71106556,2628.74,,134863.19504511
2024-10-15,67056.6,,16324.01191342,2606.63,,147272.65006204
2024-10-16,67608.44,,12465.75691229,2610.54,,97943.12619857
2024-10-17,67402.33,,7912.22639285,2604.91,,67668.26380459
2024-10-18,68426.11,,11802.74441943,2641.98,,82644.360255
2024-10-19,68363.73,,1868.86958754,2647.97,,17748.96060487
2024-10-20,69014.86,,2632.89214855,2746.22,,42114.940021
2024-10-21,67346.15,,10226.59346669,2665.35,,67046.17608835
2024-10-22,67380.08,,8598.06472763,2620.84,,70709.73288592
2024-10-23,66601.11,,9021.17140157,2521.94,,78368.44781749
2024-10-24,68156.84,,10016.19830413,2533.99,,73450.47584406
2024-10-25,66564.51,,14485.49253537,2436.01,,137844.37834249
2024-10-26,67012.56,,2949.2199701,2479.49,,40555.3054383
2024-10-27,67943.19,,2819.59766921,2504.69,,30629.2909461
2024-10-28,69924.5,,16140.14013624,2565.66,,94688.91402615
2024-10-29,72724.35,,20616.91187006,2637.85,,115494.41095118
2024-10-30,72322.91,,13543.49337837,2658.16,,123666.92523955
2024-10-31,70197.83,,14726.78460342,2514.84,,93810.99937796
2024-11-01,69467.29,,15295.28781188,2510.27,,81541.95205262
2024-11-02,69358.94,,2203.99644104,2493.44,,25043.70021838
2024-11-03,68738.18,,6758.88506466,2456.57,,56798.1927346
2024-11-04,67807.48,,12431.01371517,2397.0,,63678.82358185
2024-11-05,69380.73,,12867.66127618,2422.24,,88639.61877167
2024-11-06,75646.55,,45398.11837369,2724.27,,248257.23507707
2024-11-07,75920.0,,21932.40207681,2897.65,,235254.1674329
2024-11-08,76566.73,,18378.39876264,2964.09,,182093.85658108
2024-11-09,76716.06,,4836.57005338,3127.97,,114010.46176319
2024-11-10,80428.92,,16728.21105103,3186.07,,169077.54310611
2024-11-11,88770.73,,35560.11866694,3375.78,,264362.44195086
2024-11-12,88035.43,,40111.80924643,3247.21,,277504.30741055
2024-11-13,90493.82,,42318.6909168,3191.45,,227462.32128441
2024-11-14,87340.4,,23422.75915863,3059.04,,148297.67622951
2024-11-15,91058.36,,20388.33115227,3090.76,,148569.2491386
2024-11-16,90636.24,,6598.0269304,3134.25,,76918.18159684
2024-11-17,89886.69,,5574.55122824,3076.79,,76318.32370264
2024-11-18,90520.3,,17340.77166451,3209.21,,139240.77207001
2024-11-19,92435.89,,18267.16111244,3111.7,,123941.60602607
2024-11-20,94393.15,,20329.039987,3072.24,,128820.64743852
2024-11-21,98439.09,,31188.09394751,3359.9,,263174.60425898
2024-11-22,99024.03,,29936.62215019,3331.77,,168501.02810417
2024-11-23,97778.77,,12072.47203722,3397.51,,144344.7907436
2024-11-24,98028.18,,8654.77135767,3365.16,,83921.83934738
2024-11-25,93000.01,,20695.912495,3414.72,,237872.13228768
2024-11-26,91929.54,,17848.01962899,3323.67,,163133.91511773
2024-11-27,95951.19,,15213.90946356,3657.63,,215323.88671149
2024-11-28,95665.53,,5586.55288339,3579.11,,106524.93169029
2024-11-29,97490.56,,12587.02498942,3593.67,,137566.64651708
2024-11-30,96465.42,,3476.04255853,3706.35,,93227.76397971
2024-12-01,97263.18,,4039.27591451,3710.24,,81383.91544408
2024-12-02,95862.89,,15554.61486745,3644.52,,175600.09449684
2024-12-03,95924.52,,17898.7046212,3617.59,,171602.2838125
2024-12-04,98746.24,,17528.92050771,3843.33,,271861.29252455
2024-12-05,97044.23,,36399.8182427,3788.93,,279984.20786923
2024-12-06,99891.35,,17801.21293952,4004.83,,238314.83515241
2024-12-07,99929.32,,4774.3508777,4000.01,,68451.91637822
2024-12-08,101174.99,,4230.35225168,4006.75,,53096.54067022
2024-12-09,97324.81,,20103.05073464,3713.57,,249048.23608556
2024-12-10,96660.76,,20620.53877488,3630.34,,224597.72358534
2024-12-11,101202.11,,21190.23753294,3835.08,,159702.34530659
2024-12-12,100030.47,,14796.92456547,3882.68,,155214.19673209
2024-12-13,101428.75,,13327.59954074,3907.87,,122136.22549054
2024-12-14,101399.99,,4181.40180281,3869.25,,47709.20178216
2024-12-15,104447.76,,7796.33358128,3957.7,,56559.95110714
2024-12-16,106099.81,,22575.87902891,3987.6,,189528.18368088
2024-12-17,106136.99,,11994.58863972,3893.54,,125248.61133174
2024-12-18,100150.73,,22294.42835455,3624.84,,187093.0728241
2024-12-19,97372.21,,23522.12863874,3414.35,,304672.23375305
2024-12-20,97765.0,,21766.62386138,3470.47,,318980.65790952
2024-12-21,97230.08,,6451.43271418,3337.09,,95122.34009357
2024-12-22,95087.75,,4933.50127735,3278.6,,72542.86862482
2024-12-23,94764.56,,13476.98947566,3418.12,,176709.65124672
2024-12-24,98594.47,,13355.36314305,3491.13,,103337.99180753
2024-12-25,99346.28,,5254.2370598,3493.95,,41327.45699372
2024-12-26,95669.49,,11403.37268934,3330.86,,103793.19567204
2024-12-27,94171.89,,13169.12897588,3328.6,,121870.90269822
2024-12-28,95130.82,,2722.6591363,3397.87,,35155.97941995
2024-12-29,93563.35,,3417.52751094,3350.23,,30260.81890531
2024-12-30,92620.71,,15271.24432744,3355.66,,98737.16292017
2024-12-31,93354.22,,10348.6325655,3330.32,,94223.76498048
2025-01-01,94383.59,,6871.73848196,3353.32,,113635.9777943
2025-01-02,96903.19,,10912.47383962,3452.39,,86207.50853825
2025-01-03,98136.51,,9021.88538159,3607.68,,102329.32252706
2025-01-04,98209.85,,2742.08960614,3656.4,,49524.86729196
2025-01-05,98345.33,,2377.92175899,3635.46,,36837.72295697
2025-01-06,102279.41,,15173.55606778,3688.74,,106106.62657887
2025-01-07,96941.98,,16587.2869223,3380.29,,149342.34303939
2025-01-08,95036.63,,14182.29739458,3326.29,,130070.303195
2025-01-09,92547.44,,9712.37853215,3218.81,,128267.34648667
2025-01-10,94701.18,,12634.03407823,3266.53,,115536.39025356
2025-01-11,94565.02,,2638.69956767,3282.01,,31509.24900704
2025-01-12,94509.62,,2025.81612971,3266.02,,39914.90204276
2025-01-13,94506.45,,13094.86359481,3136.08,,175346.06715095
2025-01-14,96534.96,,11210.74226727,3223.97,,99770.14179138
2025-01-15,100510.23,,13610.74729401,3451.58,,148647.52185627
2025-01-16,99981.78,,12312.37366854,3307.73,,136122.61797511
2025-01-17,104107.0,,20518.30949325,3475.47,,150453.58019826
2025-01-18,104435.0,,7835.29991824,3304.07,,151938.03835066
2025-01-19,101211.13,,13312.63685598,3210.03,,298299.62598353
2025-01-20,102145.43,,32342.18311338,3280.4,,290972.59781939
2025-01-21,106159.26,,19411.23488978,3327.57,,151693.96697671
2025-01-22,103667.11,,10730.018962,3241.35,,92936.50329584
2025-01-23,103926.36,,25064.86499945,3338.67,,143070.07538594
2025-01-24,104850.27,,12921.99361413,3309.72,,156732.03584317
2025-01-25,104733.56,,3404.85308291,3318.37,,54942.68192937
2025-01-26,102563.0,,4575.36611531,3231.48,,73002.88372238
2025-01-27,102062.42,,23647.14111877,3181.93,,210052.48844331
2025-01-28,101290.0,,9488.53429464,3076.06,,114845.18340866
2025-01-29,103747.25,,11403.20278905,3114.03,,146256.01605527
2025-01-30,104742.64,,13061.34881233,3247.48,,115394.80466779
2025-01-31,102411.26,,13313.68104489,3299.99,,175027.24810392
2025-02-01,100623.85,,3390.25555744,3116.78,,78248.09835402
2025-02-02,97676.52,,10366.65062753,2869.25,,185502.0852722
2025-02-03,101460.2,,31328.72219576,2883.62,,740839.23312985
2025-02-04,97795.05,,14168.7031661,2732.07,,364753.54972783
2025-02-05,96638.33,,9308.59185883,2788.3,,192546.34864221
2025-02-06,96564.62,,9168.94674634,2687.1,,169430.89789344
2025-02-07,96537.08,,12171.82534167,2622.95,,182738.50499497
2025-02-08,96476.25,,2972.45715184,2632.62,,128631.57438449
2025-02-09,96475.82,,3417.87009701,2627.87,,91400.38607088
2025-02-10,97444.41,,6375.72539123,2661.87,,109998.03360165
2025-02-11,95774.08,,7737.05105717,2602.03,,129799.77478026
2025-02-12,97862.53,,9078.50356189,2738.58,,162873.98962217
2025-02-13,96625.29,,6803.6078927,2676.09,,127721.98336554
2025-02-14,97509.03,,7744.67640105,2726.32,,128927.50134811
2025-02-15,97596.94,,1626.51929078,2693.58,,40084.20408191
2025-02-16,96119.88,,2174.29326885,2661.51,,52326.61083108
2025-02-17,95781.8,,3533.01273263,2744.1,,137419.86385484
2025-02-18,95607.4,,8867.39878431,2670.59,,133442.2018924
2025-02-19,96632.03,,6945.44897339,2715.27,,100984.73251454
2025-02-20,98347.2,,10582.84622768,2738.65,,88538.81529699
2025-02-21,96157.03,,19298.23921958,2661.69,,298706.61877983
2025-02-22,96582.12,,7324.02366243,2763.5,,83103.0458881
2025-02-23,96265.98,,3787.84705335,2819.63,,95606.18967107
2025-02-24,91510.82,,12644.0435007,2513.35,,199034.77624736
2025-02-25,88583.74,,31587.91715546,2492.37,,367833.55676734
2025-02-26,84111.78,,21568.55463119,2332.93,,225247.77404589
2025-02-27,84625.19,,16836.55524727,2305.21,,161479.6523548
2025-02-28,84297.73,,30755.74245077,2236.36,,349901.13722453
2025-03-01,86018.76,,6852.5441262,2216.51,,87043.0102361
2025-03-02,94265.48,,16751.22972996,2518.39,,315998.58200778
2025-03-03,86161.1,,22691.67068614,2147.53,,322327.3085523
2025-03-04,87249.96,,23130.37098654,2170.92,,432432.0996775
2025-03-05,90603.73,,14900.93396554,2241.53,,165354.51710988
2025-03-06,89921.85,,13303.43744669,2202.42,,155071.09381971
2025-03-07,86756.98,,27137.2022302,2140.81,,262699.28057767
2025-03-08,86206.69,,3023.2478665,2203.03,,57548.29986961
2025-03-09,80699.17,,7565.44749561,2020.02,,127517.5417569
2025-03-10,78544.71,,21375.10120997,1864.12,,362167.30853475
2025-03-11,82914.51,,17096.37980265,1923.08,,340034.80127314
2025-03-12,83659.43,,12617.220582,1907.93,,227178.14493919
2025-03-13,81073.43,,10506.80043483,1863.81,,156763.1076532
2025-03-14,83980.49,,10857.45703924,1911.65,,95560.30533948
2025-03-15,84351.46,,2331.92028578,1937.61,,37624.28395569
2025-03-16,82562.57,,4059.89765099,1886.8,,50658.46951025
2025-03-17,84011.4,,7785.97733364,1926.28,,80268.22626745
2025-03-18,82698.76,,7316.63296603,1931.25,,98061.93923964
2025-03-19,86877.96,,13056.03519886,2057.06,,196188.24544574
2025-03-20,84183.42,,9880.31696275,1982.67,,117335.61367471
2025-03-21,84061.96,,6257.63558757,1964.98,,82472.92563047
2025-03-22,83852.03,,2108.51345069,1980.35,,40334.50630982
2025-03-23,86092.94,,3467.46945277,2005.97,,48751.22482465
2025-03-24,87523.62,,13107.50391644,2081.62,,140535.73445256
2025-03-25,87427.88,,10153.98312373,2066.78,,78429.61811816
2025-03-26,86926.01,,6885.71986041,2009.72,,122121.17620874
2025-03-27,87217.48,,6904.09386105,2003.32,,85676.54038226
2025-03-28,84381.8,,10031.80008987,1896.23,,231796.08413787
2025-03-29,82616.83,,3194.24303663,1827.39,,103414.81225118
2025-03-30,82379.98,,2472.72302228,1807.31,,100497.70390842
2025-03-31,82534.32,,6887.94694226,1822.03,,139811.10321108
2025-04-01,85170.37,,9130.97692565,1905.13,,145912.60901118
2025-04-02,82490.08,,16748.28262337,1794.7,,257321.35292484
2025-04-03,83174.33,,11800.91106566,1816.36,,186281.09068551
2025-04-04,83860.16,,14593.03092888,1816.39,,215577.6441354
2025-04-05,83498.25,,2836.42920662,1805.09,,40241.31817836
2025-04-06,78370.75,,11014.8594773,1579.77,,269650.3588939
2025-04-07,79140.01,,26706.52930797,1552.64,,698812.70148075
2025-04-08,76251.64,,14917.02351692,1471.94,,261089.46902982
2025-04-09,82594.75,,23584.94464084,1669.27,,398819.27794972
2025-04-10,79552.34,,11876.12778689,1521.51,,228219.61361863
2025-04-11,83380.47,,9964.68703141,1566.13,,143453.42676045
2025-04-12,85271.01,,3972.49282052,1643.85,,87012.16952171
2025-04-13,83733.07,,3904.15929557,1597.04,,111889.23396001
2025-04-14,84590.36,,7247.02343319,1624.03,,130644.29007707
2025-04-15,83629.78,,6461.77024421,1588.64,,112545.45377041
2025-04-16,84028.72,,8246.73748903,1577.27,,119238.8795804
2025-04-17,84961.97,,5865.70077325,1583.83,,92253.60889083
2025-04-18,84466.47,,1884.07668707,1588.57,,37357.55064718
2025-04-19,85074.99,,1683.30746873,1612.87,,48914.4709325
2025-04-20,85177.34,,1812.14325365,1587.32,,64780.491809
2025-04-21,87522.07,,12603.75828155,1579.55,,143500.37227559
2025-04-22,93489.1,,19460.09432868,1757.0,,332380.92058947
2025-04-23,93740.92,,12538.32136507,1795.92,,267882.65660226
2025-04-24,94021.96,,9320.8086182,1770.41,,161354.7148951
2025-04-25,94708.79,,14148.6339475,1785.95,,191388.58108656
2025-04-26,94666.64,,2253.98942317,1821.6,,75293.67103679
2025-04-27,93780.57,,2304.93789541,1791.88,,68093.85600352
2025-04-28,95042.57,,7348.4883725,1800.26,,208134.44795148
2025-04-29,94271.09,,5979.94472886,1798.21,,144125.8069908
2025-04-30,94182.54,,6511.31778605,1793.79,,132367.23008547
2025-05-01,96524.98,,8334.02681063,1838.82,,139494.50395249
2025-05-02,96929.81,,5709.61012071,1842.98,,93279.26608996
2025-05-03,95861.33,,2077.55675998,1834.03,,45010.41020982
2025-05-04,94272.55,,2834.39686495,1809.0,,40428.72920351
2025-05-05,94733.99,,5181.01206583,1820.15,,85196.59584097
